Invoice ID,Customer Name,Invoice Date,Due Date,Amount,Region
INV-10674,Redwood Solutions,2025-10-06,2025-10-21,1059.66,North America
INV-10250,Atlas Supply Co.,2025-12-11,2026-02-09,2131.29,LATAM
INV-12202,Ironwood Group,2025-04-01,2025-05-31,1246.61,North America
INV-11575,Brightpath Holdings,2025-03-17,2025-05-16,2252.48,LATAM
INV-12143,Anchor Holdings,2025-05-31,2025-06-30,1730.23,EMEA
INV-12082 ,Meridian Group,2025-10-13,2025-10-28,2542.97,APAC
INV-12635,Redwood Consulting,2025-10-07,2025-11-21,6836.02,APAC
INV-12585,Sterling Logistics,2025-08-26,2025-10-10,3971.19,North America
INV-12757,Anchor Industries,2025-04-17,2025-06-01,1764.32,EMEA
INV-10449,Silverline Supply Co.,2025-09-23,2025-10-23,932.17,APAC
INV-11470,,2025-07-21,2025-08-20,2208.66,LATAM
INV-10717,Granite Supply Co.,2025-08-23,2025-10-07,1640.58,North America
INV-12414,Silverline Industries,2025-02-06,2025-03-08,648.23,LATAM
INV-12632,Brightpath Retail,2025-03-08,2025-05-07,2245.91,North America
INV-12049,Anchor Supply Co.,2025-03-29,2025-05-28,1102.01,LATAM
INV-11902,Ironwood Industries,2025-02-21,2025-04-22,1096.15,APAC
INV-11169,Atlas Partners,2025-08-14,2025-09-13,2528.24,North America
INV-10083,Atlas Industries,2025-04-12,2025-05-12,5597.66,North America
INV-12440,Northgate Manufacturing,2025-04-12,2025-05-12,348.65,North America
INV-11461,Redwood Group,2025-06-10,2025-07-10,1306.87,North America
INV-11894,Silverline Partners,2025-06-29,2025-07-14,1341.24,EMEA
INV-11669,Brightpath Logistics,2025-02-13,2025-04-14,3154.41,EMEA
INV-12001,Bluepeak Group,2025-03-25,2025-05-24,806.21,LATAM
INV-10476,Ironwood Consulting,2025-03-10,2025-04-09,1183.07,LATAM
INV-10518,Granite Group,2025-07-31,2025-08-30,614.13,North America
INV-10405,Anchor Logistics,2025-06-08,2025-07-23,987.27,LATAM
INV-10385,Silverline Supply Co.,2025-11-12,2025-11-27,747.53,North America
INV-12449,Meridian Partners,2025-02-19,2025-03-21,731.14,North America
INV-12153,Atlas Solutions,2025-04-30,2025-05-30,1508.39,North America
INV-11634,Northgate Manufacturing,2025-09-24,2025-10-24,3740.46,APAC
INV-12877,Falcon Manufacturing,2025-04-20,2025-05-20,637.24,APAC
INV-10689,Sterling Consulting,2025-05-05,2025-06-19,2806.98,EMEA
INV-11241 ,Redwood Group,2025-07-01,2025-07-31,1052.35,APAC
INV-10063,Harbor Logistics,2025-06-29,2025-08-28,546.92,LATAM
INV-10853,Granite Group,2025-05-24,2025-06-08,834.1,APAC
INV-12769,Harbor Solutions,2025-02-12,2025-04-13,930.03,LATAM
INV-12621,Ironwood Consulting,2025-02-26,2025-03-28,2790.72,APAC
INV-11263,Bluepeak Consulting,2025-10-20,2025-11-19,2403.98,EMEA
INV-10224,Harbor Solutions,2025-05-06,2025-06-20,346.73,EMEA
INV-12194,Ironwood Supply Co.,2025-05-20,2025-06-19,434.04,APAC
INV-10374,Granite Holdings,2025-01-27,2025-03-28,3509.9,APAC
INV-11825,Harbor Industries,2025-01-07,2025-02-06,1722.94,APAC
INV-12553,Cascade Retail,2025-04-24,2025-05-24,7973.42,North America
INV-12887,Bluepeak Consulting,2025-01-10,2025-03-11,921.84,North America
INV-12667,Ironwood Partners,2025-04-03,2025-05-03,3175.93,EMEA
INV-12702,Vantage Solutions,2025-06-13,2025-07-13,3951.63,LATAM
INV-10010,Harbor Supply Co.,2025-05-05,2025-06-04,2412.22,EMEA
INV-11945,Crescent Logistics,2025-01-11,2025-03-12,2590.0,North America
INV-11839,Cascade Group,2025-02-25,2025-03-12,1436.68,North America
INV-10709,Granite Manufacturing,2025-03-13,2025-04-12,227.3,LATAM
INV-10256,Union Partners,2025-09-10,2025-09-25,957.37,EMEA
INV-11618,Vantage Manufacturing,2025-06-25,2025-07-10,752.49,EMEA
INV-10390,Union Consulting,2025-02-26,2025-03-28,880.76,North America
INV-11582,Cascade Supply Co.,2025-01-01,2025-03-02,4162.09,APAC
INV-10925,Redwood Partners,2025-01-20,2025-02-19,4339.62,LATAM
INV-12037,Northgate Solutions,2025-06-01,2025-07-16,2107.32,North America
INV-12419,Northgate Holdings,2025-07-29,2025-08-13,2104.06,LATAM
INV-11225,Pinnacle Consulting,2025-09-23,2025-10-08,1252.93,North America
INV-11947,Vantage Partners,2025-10-10,2025-11-09,2078.48,APAC
INV-10740,Atlas Solutions,2025-06-15,2025-07-15,3688.34,EMEA
INV-10041,Vantage Logistics,2025-03-10,2025-04-09,2877.34,North America
INV-10869,Ironwood Supply Co.,2025-06-22,2025-07-22,2677.64,EMEA
INV-10540,Brightpath Retail,2025-02-01,2025-04-02,880.77,LATAM
INV-12527,Granite Manufacturing,2025-10-12,2025-11-11,2160.48,North America
INV-11372,Pinnacle Logistics,2025-12-12,2026-01-11,6908.71,North America
INV-11146,Silverline Supply Co.,2025-11-27,2026-01-11,1501.2,APAC
INV-11032,Vantage Supply Co.,2025-01-07,2025-03-08,329.73,EMEA
INV-10373,Crescent Supply Co.,2025-03-24,2025-04-23,5464.51,APAC
INV-10668,Redwood Manufacturing,2025-08-25,2025-10-24,5730.7,LATAM
INV-10358,Redwood Holdings,2025-10-14,2025-11-13,1141.62,EMEA
INV-10968,Granite Group,2025-05-31,2025-06-15,7486.42,EMEA
INV-11354,Ironwood Supply Co.,2025-11-10,2025-12-10,2931.41,LATAM
INV-11036,Falcon Partners,2025-10-13,2025-11-27,6103.32,North America
INV-10471,Harbor Consulting,2025-02-16,2025-03-18,1155.69,LATAM
INV-11397,Summit Logistics,2025-01-26,2025-03-27,440.36,LATAM
INV-12638,Pinnacle Manufacturing,2025-10-09,2025-12-08,3453.62,APAC
INV-11550,Sterling Supply Co.,2025-07-20,2025-08-19,4465.96,APAC
INV-11257,Meridian Manufacturing,2025-06-16,2025-07-16,6669.6,EMEA
INV-12095,Harbor Manufacturing,2025-03-12,2025-03-27,3771.4,LATAM
INV-11556,Northgate Manufacturing,2025-07-06,2025-08-05,2060.35,APAC
INV-12606,Falcon Partners,2025-12-17,2026-01-16,1253.79,
INV-11251,Vantage Solutions,2025-01-28,2025-03-14,1993.79,LATAM
INV-11700,Union Partners,2025-03-02,2025-04-16,1739.97,APAC
INV-11253,Sterling Consulting,2025-07-21,2025-09-19,246.08,LATAM
INV-12798,Harbor Supply Co.,2025-06-12,2025-06-27,296.7,APAC
INV-10080,Redwood Logistics,2025-09-19,2025-10-19,247.44,North America
INV-11173,Vantage Logistics,2025-08-01,2025-08-31,1625.84,LATAM
INV-10815,Atlas Manufacturing,2025-08-23,2025-10-22,3746.81,North America
INV-11853,Granite Manufacturing,2025-07-28,2025-08-12,505.59,North America
INV-12221,Northgate Logistics,2025-01-25,2025-02-24,1072.23,LATAM
INV-12646,Bluepeak Supply Co.,2025-10-15,2025-11-14,730.49,APAC
INV-12106,Brightpath Holdings,2025-01-19,2025-03-20,6492.52,North America
INV-10134,Granite Supply Co.,2025-06-22,2025-07-07,2267.05,APAC
INV-11141,Union Retail,2025-08-08,2025-09-07,1132.51,APAC
INV-10934,Falcon Holdings,2025-09-06,2025-10-21,204.6,North America
INV-10929,Vantage Partners,2025-06-22,2025-07-22,6057.01,APAC
INV-10824,Redwood Manufacturing,2025-10-02,2025-11-01,1067.9,LATAM
INV-11532,Vantage Supply Co.,2025-06-24,2025-07-24,301.39,APAC
INV-11215,Cascade Logistics,2025-02-10,2025-03-27,1135.18,LATAM
INV-10505,Summit Supply Co.,2025-04-09,2025-05-09,824.21,APAC
INV-12983,Pinnacle Manufacturing,2025-12-16,2026-01-15,2861.91,EMEA
INV-12396,Sterling Group,2025-12-07,2026-01-06,401.54,LATAM
INV-11997,Granite Manufacturing,2025-08-12,2025-09-11,1445.38,LATAM
INV-11959,Crescent Partners,2025-11-25,2025-12-25,3829.35,LATAM
INV-11385,Atlas Supply Co.,2025-03-21,2025-04-20,2886.75,APAC
INV-10895,Ironwood Logistics,2025-12-05,2026-01-04,5135.55,EMEA
INV-10829,Ironwood Logistics,2025-09-20,2025-10-05,1014.18,APAC
INV-12938,Ironwood Partners,2025-01-02,2025-01-17,1204.0,LATAM
INV-11684,Pinnacle Industries,2025-12-14,2026-01-13,1982.12,North America
INV-12591,Sterling Logistics,2025-07-30,2025-08-14,4508.39,North America
INV-12575,Bluepeak Manufacturing,2025-08-06,2025-10-05,15657.63,APAC
INV-12529,Cascade Holdings,2025-12-01,2025-12-31,9422.82,APAC
INV-10653,Atlas Logistics,2025-03-28,2025-04-27,1162.12,APAC
INV-10173,Atlas Consulting,2025-02-06,2025-02-21,1381.06,APAC
INV-10039,Falcon Supply Co.,2025-10-06,2025-12-05,447.93,North America
INV-12878,Cascade Manufacturing,2025-04-30,2025-06-14,811.59,LATAM
INV-10714,Atlas Manufacturing,2025-09-08,2025-10-08,2120.11,North America
INV-10091,Harbor Consulting,2025-08-15,2025-09-29,1615.45,LATAM
INV-12973,Crescent Partners,2025-06-30,2025-08-29,432.04,North America
INV-11206,Cascade Supply Co.,2025-04-02,2025-05-02,1535.38,LATAM
INV-12602,Granite Supply Co.,2025-09-08,2025-10-23,2585.67,EMEA
INV-11828,Falcon Industries,2025-09-15,2025-10-15,5270.28,North America
INV-11156,Cedar Holdings,2025-08-17,2025-09-16,3673.26,EMEA
INV-11325,Summit Partners,2025-01-07,2025-01-22,1568.74,LATAM
INV-10217,Sterling Logistics,2025-06-12,2025-08-11,738.38,North America
INV-10511,Silverline Supply Co.,2025-01-22,2025-02-21,1888.26,APAC
INV-11681,Redwood Logistics,2025-02-19,2025-03-21,2128.89,North America
INV-10500,Granite Group,2025-07-30,2025-09-13,426.44,North America
INV-12495,Summit Logistics,2025-09-07,2025-11-06,477.78,APAC
INV-11857,Redwood Supply Co.,2025-07-17,2025-08-16,5183.41,APAC
INV-11389,Sterling Logistics,2025-09-05,2025-10-05,1523.56,North America
INV-11520,Granite Manufacturing,2025-10-17,2025-12-16,7853.25,North America
INV-12387,Pinnacle Logistics,2025-05-02,2025-07-01,1203.08,EMEA
INV-12739,Ironwood Group,2025-02-03,2025-03-05,5995.38,APAC
INV-12077,Redwood Manufacturing,2025-03-24,2025-05-08,2576.52,APAC
INV-11541,Brightpath Logistics,2025-09-30,2025-10-30,1444.09,North America
 INV-11218 ,Brightpath Logistics,2025-11-24,2025-12-24,1902.82,North America
INV-11417,Northgate Group,2025-08-19,2025-09-18,1558.24,APAC
INV-12218,Redwood Partners,2025-08-10,2025-09-09,1394.76,North America
INV-12535,Union Consulting,2025-09-25,2025-10-25,1016.75,EMEA
INV-11677,Crescent Group,2025-02-06,2025-02-21,4426.85,LATAM
INV-11198,Union Retail,2025-05-12,2025-06-11,2433.88,North America
INV-11543,Cascade Supply Co.,2025-02-28,2025-03-15,6602.04,North America
INV-10954,Bluepeak Group,2025-05-10,2025-06-09,5428.34,APAC
INV-10751,Vantage Holdings,2025-03-09,2025-04-23,644.9,LATAM
INV-10235,Cascade Partners,2025-10-22,2025-11-21,10193.95,North America
INV-10733,Atlas Logistics,2025-10-23,2025-12-22,2137.58,LATAM
INV-12386,Northgate Holdings,2025-04-30,2025-05-15,722.7,APAC
INV-11157,Pinnacle Partners,2025-09-05,2025-10-05,796.85,EMEA
INV-12590,Atlas Manufacturing,2025-09-09,2025-10-09,1398.04,EMEA
INV-12446,Anchor Holdings,2025-02-02,2025-03-04,1876.45,EMEA
INV-11210,Bluepeak Supply Co.,2025-04-20,2025-06-04,7148.22,APAC
INV-11066,Cascade Group,2025-11-05,2026-01-04,540.39,APAC
INV-12157,Redwood Retail,2025-04-09,2025-05-24,1056.08,North America
INV-11063,Northgate Logistics,2025-09-16,2025-10-16,4162.57,EMEA
INV-11168,Cedar Industries,2025-11-06,2025-11-21,2459.02,EMEA
INV-11493,Harbor Partners,2025-08-22,2025-10-21,890.85,APAC
INV-12555,Summit Manufacturing,2025-02-18,2025-04-04,677.59,APAC
INV-10885,Sterling Holdings,2025-10-07,2025-11-06,2734.5,LATAM
INV-10144,Crescent Industries,2025-10-09,2025-11-08,1747.9,LATAM
INV-12960,Falcon Logistics,2025-11-17,2026-01-16,546.94,LATAM
INV-10851,Northgate Manufacturing,2025-07-18,2025-08-17,844.86,North America
INV-10718,Atlas Logistics,2025-10-21,2025-11-05,1694.72,APAC
INV-12860,Cascade Partners,2025-12-29,2026-02-12,1762.87,LATAM
INV-10265,Northgate Partners,2025-03-04,2025-04-03,1179.31,EMEA
INV-10076,Falcon Supply Co.,2025-11-12,2025-12-27,3101.72,LATAM
INV-10396,Summit Consulting,2025-07-19,2025-08-18,970.43,LATAM
INV-12562,Atlas Logistics,2025-10-18,2025-12-17,1598.98,North America
INV-12225,Atlas Consulting,2025-05-08,2025-06-07,825.15,APAC
INV-12817,Northgate Logistics,2025-12-08,2026-01-07,2284.4,EMEA
INV-10397,Meridian Group,2025-07-11,2025-08-10,316.77,APAC
INV-11366,Anchor Industries,2025-02-06,2025-03-08,1283.47,EMEA
INV-12517,Redwood Group,2025-01-12,2025-02-26,1599.27,LATAM
INV-11904,Ironwood Consulting,2025-11-11,2025-12-11,2064.57,LATAM
INV-10596,Ironwood Supply Co.,2025-05-03,2025-06-17,935.41,APAC
INV-12110,Vantage Manufacturing,2025-09-28,2025-11-12,2547.5,LATAM
INV-11297,Redwood Supply Co.,2025-10-30,2025-12-14,3385.2,LATAM
INV-11822,Falcon Supply Co.,2025-06-11,2025-08-10,1586.31,APAC
INV-10873,Cascade Partners,2025-06-07,2025-08-06,427.78,EMEA
INV-12929,Redwood Partners,2025-04-01,2025-05-16,6126.05,LATAM
INV-12327,Harbor Industries,2025-01-30,2025-03-01,554.17,North America
INV-11549,Cascade Holdings,2025-07-16,2025-07-31,2949.74,LATAM
INV-10037,Pinnacle Consulting,2025-03-09,2025-04-08,1786.43,EMEA
INV-12543,Union Consulting,2025-12-22,2026-01-21,1217.66,EMEA
INV-12144,Northgate Logistics,2025-03-14,2025-04-28,1843.75,North America
INV-12863,Summit Supply Co.,2025-12-18,2026-02-16,548.91,LATAM
INV-10978,Harbor Supply Co.,2025-04-13,2025-05-13,167.09,LATAM
INV-11572,Union Logistics,2025-12-17,2026-01-31,478.73,APAC
INV-11123,Silverline Industries,2025-10-01,2025-10-31,2630.31,LATAM
INV-12240,Sterling Holdings,2025-11-14,2025-12-29,2745.41,APAC
INV-12505,Vantage Manufacturing,2025-10-22,2025-11-06,557.45,LATAM
INV-11893,Granite Industries,2025-08-08,2025-09-07,999.5,LATAM
INV-10676,Summit Consulting,2025-11-28,2026-01-12,735.07,LATAM
INV-10729,Sterling Retail,2025-03-11,2025-04-10,910.7,APAC
INV-10413,Silverline Supply Co.,2025-06-14,2025-06-29,372.15,APAC
INV-11517,Granite Holdings,2025-11-27,2025-12-27,5779.69,EMEA
INV-11650,Meridian Supply Co.,2025-04-02,2025-06-01,15223.68,North America
 INV-10826 ,Falcon Supply Co.,2025-02-16,2025-03-18,5475.54,North America
INV-10617,Meridian Group,2025-10-02,2025-11-01,1633.46,LATAM
INV-10115,Pinnacle Consulting,2025-06-29,2025-07-29,1244.98,North America
INV-10418,Silverline Solutions,2025-05-21,2025-07-20,1642.72,North America
INV-11626,Silverline Retail,2025-05-15,2025-06-14,3912.94,LATAM
INV-12957,Summit Solutions,2025-10-23,2025-12-22,3425.4,APAC
INV-10090,Northgate Retail,2025-08-22,2025-09-21,2349.46,APAC
INV-12083,Summit Group,2025-05-14,2025-06-13,403.64,EMEA
INV-10754,Meridian Holdings,2025-02-06,2025-03-08,3821.04,North America
INV-11631,Sterling Holdings,2025-05-19,2025-06-18,2289.89,APAC
INV-10012,Bluepeak Group,2025-08-05,2025-09-04,973.45,North America
INV-12445,Northgate Holdings,2025-02-13,2025-03-15,941.36,APAC
INV-10285,Silverline Holdings,2025-12-26,2026-01-10,10094.34,EMEA
INV-11067,Granite Manufacturing,2025-12-26,2026-02-09,461.64,EMEA
INV-11192,Summit Solutions,2025-12-14,2026-02-12,445.58,LATAM
INV-11441,Ironwood Industries,2025-10-05,2025-11-04,2688.11,EMEA
INV-12819,Granite Group,2025-02-28,2025-03-30,2109.95,North America
INV-12818,Silverline Holdings,2025-04-25,2025-05-25,2062.88,LATAM
INV-12728,Vantage Solutions,2025-12-30,2026-01-29,4950.92,EMEA
INV-11569,Northgate Retail,2025-02-28,2025-04-14,362.75,APAC
INV-12428,Northgate Partners,2025-01-07,2025-01-22,1399.72,LATAM
INV-12594,Northgate Manufacturing,2025-07-06,2025-08-05,1559.66,APAC
INV-11688,Redwood Logistics,2025-03-14,2025-04-13,1774.09,APAC
INV-10852,Sterling Group,2025-06-13,2025-07-28,897.91,North America
INV-12208,Redwood Manufacturing,2025-05-24,2025-06-23,2038.67,North America
INV-10896,Summit Logistics,2025-02-19,2025-03-06,2654.04,LATAM
INV-10497,Crescent Logistics,2025-12-15,2026-01-14,582.0,North America
INV-12306,Cascade Group,2025-08-30,2025-10-29,18000.0,EMEA
INV-11783,Cascade Partners,2025-11-28,2026-01-27,382.13,LATAM
INV-10336,Granite Supply Co.,2025-04-01,2025-05-31,1296.79,LATAM
INV-10516,Silverline Retail,2025-01-26,2025-03-27,2921.5,EMEA
INV-11349,Ironwood Consulting,2025-05-15,2025-06-29,432.6,LATAM
INV-11016,Northgate Retail,2025-06-01,2025-07-01,1768.91,North America
INV-12826,Redwood Group,2025-06-21,2025-07-21,6861.59,LATAM
INV-12821,Vantage Holdings,2025-01-04,2025-02-03,1151.71,APAC
INV-11782,Union Retail,2025-06-13,2025-07-13,1373.62,APAC
INV-11786,Silverline Holdings,2025-01-21,2025-02-20,398.7,North America
INV-12071,Northgate Group,2025-12-24,2026-01-23,3529.31,EMEA
INV-10357,Atlas Manufacturing,2025-11-01,2025-12-31,1455.84,APAC
INV-12870,Pinnacle Manufacturing,2025-01-18,2025-03-04,4474.2,LATAM
INV-11313,Anchor Manufacturing,2025-03-11,2025-04-10,5172.89,LATAM
INV-11636,Sterling Holdings,2025-01-07,2025-02-06,1029.38,North America
INV-10551,Cascade Solutions,2025-06-17,2025-08-01,1600.28,North America
INV-12389,Cascade Partners,2025-07-11,2025-08-10,3298.35,EMEA
INV-12480,Atlas Holdings,2025-10-21,2025-11-20,2761.77,APAC
INV-12522,Northgate Group,2025-07-27,2025-09-25,18000.0,LATAM
INV-12266,Ironwood Manufacturing,2025-01-23,2025-02-07,4329.71,
INV-11228,Bluepeak Consulting,2025-08-21,2025-09-20,1296.86,North America
INV-12698,Sterling Supply Co.,2025-03-17,2025-04-16,454.41,LATAM
INV-10958,Redwood Partners,2025-02-02,2025-03-04,2232.95,APAC
INV-11774,Summit Holdings,2025-04-04,2025-05-04,1763.66,EMEA
INV-12142 ,Falcon Holdings,2025-07-10,2025-08-09,1549.67,APAC
INV-11009,Harbor Supply Co.,2025-07-03,2025-09-01,3807.0,APAC
INV-11093,Granite Industries,2025-10-21,2025-12-05,2849.41,North America
INV-12692,Cedar Holdings,2025-11-06,2025-12-06,1188.36,LATAM
INV-10997,Cascade Logistics,2025-03-05,2025-04-04,7464.53,LATAM
INV-11680,Northgate Solutions,2025-03-30,2025-05-29,1003.79,APAC
INV-10154,Crescent Manufacturing,2025-01-07,2025-02-21,1824.44,LATAM
INV-12800,Pinnacle Solutions,2025-03-06,2025-05-05,1941.07,North America
INV-10581,Northgate Solutions,2025-10-12,2025-11-11,2007.5,APAC
INV-11471,Redwood Supply Co.,2025-01-13,2025-02-12,4345.81,EMEA
INV-10704,Vantage Logistics,2025-05-03,2025-06-02,416.71,EMEA
INV-11213,Northgate Consulting,2025-03-16,2025-04-15,775.44,North America
INV-10897,Redwood Solutions,2025-03-20,2025-04-04,1273.59,North America
INV-10488,Crescent Consulting,2025-11-10,2025-12-10,559.26,LATAM
INV-10560,Harbor Supply Co.,2025-01-17,2025-02-16,1013.45,EMEA
INV-11142,Northgate Consulting,2025-05-07,2025-06-06,5105.82,APAC
INV-11120,Falcon Supply Co.,2025-05-29,2025-07-28,3810.78,North America
INV-10513,Union Consulting,2025-04-20,2025-05-20,1193.86,APAC
INV-10634,Redwood Holdings,2025-12-13,2026-01-27,1008.08,LATAM
INV-12601,Brightpath Retail,2025-12-07,2026-01-06,273.45,LATAM
INV-11665,Harbor Manufacturing,2025-05-29,2025-07-28,4756.63,EMEA
INV-11013,Granite Supply Co.,2025-02-26,2025-04-12,9582.89,EMEA
INV-11932,Ironwood Consulting,2025-02-02,2025-03-04,2314.69,North America
INV-11151,Granite Group,2025-10-06,2025-11-20,606.53,EMEA
INV-12823,Brightpath Solutions,2025-08-01,2025-09-30,1416.57,North America
INV-10117,Brightpath Solutions,2025-11-15,2025-12-15,1434.77,EMEA
INV-10741,Redwood Consulting,2025-10-17,2025-11-16,282.37,North America
INV-12781,Granite Group,2025-10-07,2025-11-06,3252.13,EMEA
INV-11975,Granite Supply Co.,2025-05-17,2025-06-16,1455.58,LATAM
INV-11082,Vantage Industries,2025-10-10,2025-10-25,1081.03,APAC
INV-11811,Granite Supply Co.,2025-03-03,2025-04-02,958.38,North America
INV-10831,Cedar Solutions,2025-10-12,2025-12-11,441.42,EMEA
INV-10120,Vantage Logistics,2025-03-27,2025-05-11,2912.42,EMEA
INV-10657,Granite Supply Co.,2025-05-09,2025-06-08,1498.97,EMEA
INV-12750,Northgate Retail,2025-03-24,2025-04-23,1231.48,North America
INV-12710,Silverline Industries,2025-10-13,2025-11-12,6045.52,North America
INV-12950,Summit Manufacturing,2025-08-20,2025-09-19,341.24,APAC
INV-10636,Northgate Consulting,2025-01-28,2025-02-12,333.83,EMEA
INV-10370,Vantage Partners,2025-10-01,2025-10-31,738.26,LATAM
INV-10269,Vantage Manufacturing,2025-04-30,2025-05-30,996.21,North America
INV-10047,Atlas Supply Co.,2025-03-08,2025-05-07,977.92,EMEA
INV-10992,Meridian Partners,2025-05-29,2025-06-28,235.67,APAC
INV-10877,Redwood Holdings,2025-09-12,2025-10-12,929.04,North America
INV-10774,Harbor Consulting,2025-01-31,2025-03-02,3552.12,APAC
INV-11220,Harbor Logistics,2025-04-10,2025-04-25,10205.01,EMEA
INV-11127,Redwood Group,2025-01-22,2025-02-06,1943.75,LATAM
INV-10005,Atlas Partners,2025-10-29,2025-12-13,1199.02,EMEA
INV-11596,Union Retail,2025-08-06,2025-09-20,596.6,LATAM
INV-12312,Bluepeak Consulting,2025-07-11,2025-08-10,7447.92,EMEA
INV-12492,Sterling Retail,2025-12-27,2026-01-26,795.72,APAC
INV-11078,Cascade Supply Co.,2025-02-22,2025-04-08,1006.97,EMEA
INV-10838,Pinnacle Partners,2025-06-19,2025-07-04,602.74,LATAM
INV-10682,Atlas Manufacturing,2025-06-01,2025-07-01,535.85,North America
INV-11716,Redwood Supply Co.,2025-03-16,2025-04-15,1364.47,EMEA
INV-12353,Silverline Industries,2025-02-28,2025-04-29,2738.63,
INV-12618,Granite Consulting,2025-12-25,2026-02-23,1593.67,EMEA
INV-12362,Northgate Solutions,2025-08-15,2025-10-14,438.17,North America
INV-12198,Meridian Supply Co.,2025-10-12,2025-12-11,1506.03,LATAM
INV-11149,Anchor Holdings,2025-09-17,2025-11-16,6217.07,LATAM
INV-10575,Silverline Solutions,2025-10-04,2025-11-03,3122.74,EMEA
INV-10051,Pinnacle Partners,2025-08-09,2025-09-08,1981.63,APAC
INV-10854,Summit Group,2025-10-27,2025-11-26,4316.13,North America
INV-11983,Vantage Solutions,2025-07-16,2025-09-14,842.15,APAC
INV-11824,Crescent Industries,2025-10-01,2025-11-15,824.68,EMEA
INV-10834,Bluepeak Supply Co.,2025-03-08,2025-04-07,741.73,APAC
INV-11116,Union Industries,2025-07-18,2025-08-17,2055.89,LATAM
INV-11167,Sterling Logistics,2025-06-30,2025-07-30,5145.33,LATAM
INV-12519,Northgate Consulting,2025-07-16,2025-08-15,1203.73,APAC
INV-11907,Vantage Holdings,2025-10-21,2025-11-20,360.04,North America
INV-10972,Meridian Manufacturing,2025-06-19,2025-07-19,801.96,APAC
INV-10400,Falcon Logistics,2025-01-23,2025-02-22,4509.92,APAC
INV-12560,Cascade Group,2025-01-05,2025-03-06,3401.06,EMEA
INV-12369,Atlas Consulting,2025-02-19,2025-04-20,541.93,EMEA
INV-10020,Cascade Industries,2025-09-06,2025-10-06,415.27,LATAM
INV-10685,Union Partners,2025-06-28,2025-07-28,492.79,LATAM
INV-10036,Cascade Industries,2025-02-07,2025-03-24,493.36,APAC
INV-12847,Brightpath Consulting,2025-01-12,2025-02-11,871.33,LATAM
INV-10525,Ironwood Partners,2025-07-23,2025-08-22,744.76,APAC
INV-12456,Northgate Holdings,2025-03-13,2025-03-28,5644.98,APAC
INV-10921,Brightpath Group,2025-10-18,2025-12-02,3890.41,North America
INV-11842,Ironwood Industries,2025-03-05,2025-04-19,272.15,EMEA
INV-11891,Summit Manufacturing,2025-03-07,2025-04-06,2420.32,North America
INV-10538,Falcon Supply Co.,2025-05-17,2025-06-16,1047.23,North America
INV-11706,Crescent Manufacturing,2025-11-27,2025-12-27,1191.38,EMEA
INV-12949,Falcon Supply Co.,2025-02-18,2025-03-05,1251.12,APAC
INV-10246,Bluepeak Group,2025-06-23,2025-07-08,1095.48,North America
INV-10785,Crescent Supply Co.,2025-01-07,2025-03-08,2449.92,North America
INV-11410,,2025-06-26,2025-08-10,1181.16,APAC
INV-12538,Silverline Holdings,2025-04-21,2025-05-21,3383.31,EMEA
INV-10155,Redwood Consulting,2025-09-03,2025-10-03,1927.09,EMEA
INV-11687,Brightpath Retail,2025-06-21,2025-07-06,974.42,APAC
INV-10626,Northgate Consulting,2025-02-12,2025-03-14,934.4,APAC
INV-12894,Summit Logistics,2025-11-10,2025-11-25,1796.97,APAC
INV-11347,Crescent Consulting,2025-11-03,2025-12-18,150.0,North America
INV-10570,Anchor Manufacturing,2025-04-07,2025-06-06,1078.84,North America
INV-12951,Pinnacle Manufacturing,2025-12-06,2026-01-05,4382.59,APAC
INV-11759,Granite Logistics,2025-07-20,2025-08-19,6317.32,North America
INV-11817,Falcon Partners,2025-07-02,2025-08-01,213.44,APAC
INV-12066,Sterling Logistics,2025-09-20,2025-11-04,876.13,EMEA
INV-10128,Pinnacle Holdings,2025-07-05,2025-09-03,889.21,EMEA
INV-12996,Northgate Retail,2025-12-10,2025-12-25,1587.21,LATAM
INV-12007,Brightpath Group,2025-10-16,2025-12-15,1481.91,EMEA
INV-10981,Union Retail,2025-11-21,2025-12-06,3002.56,LATAM
INV-12993,Falcon Holdings,2025-10-25,2025-12-09,1579.45,EMEA
INV-10191,Harbor Industries,2025-01-28,2025-02-27,990.43,APAC
INV-11140,Ironwood Consulting,2025-10-17,2025-12-01,2782.36,APAC
INV-10993,Silverline Industries,2025-08-11,2025-10-10,1185.05,APAC
INV-10700,Summit Logistics,2025-11-02,2025-12-02,1253.37,North America
INV-10607,Crescent Industries,2025-03-28,2025-05-27,737.74,EMEA
INV-10181,Harbor Industries,2025-03-31,2025-04-30,2599.57,LATAM
INV-10302,Atlas Logistics,2025-11-08,2026-01-07,894.12,North America
INV-12545,Harbor Logistics,2025-07-10,2025-08-24,13148.26,EMEA
INV-12793,Crescent Industries,2025-12-23,2026-01-22,1020.76,LATAM
INV-11061,Harbor Partners,2025-09-18,2025-10-18,2964.69,
INV-12837,Atlas Industries,2025-10-20,2025-11-19,8215.05,EMEA
INV-12896,Cascade Retail,2025-07-11,2025-08-25,18000.0,North America
INV-12566,Meridian Partners,2025-05-22,2025-06-21,1025.27,EMEA
INV-11070,Crescent Industries,2025-12-30,2026-01-14,2022.02,LATAM
INV-12525,Brightpath Retail,2025-04-17,2025-06-16,3393.51,EMEA
